# Time calibration constants
# For side A we apply only the correction from refference detector, for side B the correction is equal to the sum of the A-B
# correction and offset with respect to the refference detector. For side A we report the sigmas and chi2/ndf for fit to the time difference spectra with refference detector
# while the same quality variables for fits to the A-B time difference are given for B side section
# Description of the parameters: layer(1-3) | slot(1-48/96) | side(A-B) | threshold(1-4) | offset_value_leading | offset_uncertainty_leading | offset_value_trailing | offset_uncertainty_trailing | sigma_offset_leading | sigma_offset_trailing | (chi2/ndf)_leading | (chi2/ndf)_trailing
# Calibration started on Tue Aug  8 10:12:49 2017
1	1	A	1	17.5147	0.00314854	63.3922	0.00808052	0.826013	1.97314	17.2531	5.20597
1	1	B	1	9.62851	0.00314854	55.4685	0.00808052	0.675014	1.32719	1158.68	26.9227
1	1	A	2	16.1874	0.00370199	64.0751	0.0085974	0.767306	1.4459	11.8546	16.9552
1	1	B	2	8.27325	0.00370199	55.8728	0.0085974	0.689459	0.984841	658.875	56.9805
1	1	A	3	15.7352	0.00451129	64.2578	0.00998499	0.770685	1.36969	10.6468	16.7611
1	1	B	3	7.91938	0.00451129	56.1588	0.00998499	0.692353	0.815737	477.015	36.4162
1	1	A	4	16.855	0.00594544	65.5165	0.0116025	0.801799	1.38796	10.5114	12.3742
1	1	B	4	9.07053	0.00594544	57.471	0.0116025	0.704687	0.728688	337.672	18.6758
# Calibration started on Tue Aug  8 10:57:26 2017
1	2	A	1	17.4255	0.00307606	64.2065	0.00775517	0.763641	1.78791	18.172	4.67219
1	2	B	1	10.2781	0.00307606	55.3723	0.00775517	0.663351	1.36523	1072.51	21.193
1	2	A	2	14.2708	0.00383002	62.1795	0.00916966	0.761972	1.49364	10.4745	13.5274
1	2	B	2	8.88548	0.00383002	56.1413	0.00916966	0.695801	1.08075	654.503	46.401
1	2	A	3	9.78057	0.0041066	58.5629	0.00990495	0.722683	1.37998	11.4296	16.597
1	2	B	3	8.46483	0.0041066	56.5195	0.00990495	0.677609	0.996073	505.777	51.9006
1	2	A	4	13.4933	0.00543194	62.2036	0.0118221	0.766023	1.35878	9.47147	11.734
1	2	B	4	9.56239	0.00543194	57.8552	0.0118221	0.7031	0.876513	364.779	21.0829
